54.7693 267.705
57.9175 267.809
62.3001 267.85
65.354 268.665
70.3189 269.476
74.7465 270.098
77.2805 271.464
83.1075 271.568
86.6709 272.551
90.5639 273.39
95.9089 273.681
100.693 274.089
104.189 275.454
107.327 276.661
114.422 276.24
117.015 278.409
123.622 277.456
126.647 279.111
131.488 280.18
137.883 279.6
142.237 281.619
147.336 282.091
152.167 282.641
159.806 282.997
162.619 283.985
169.909 284.354
175.344 284.566
180.246 287.406
187.418 287.567
193.037 288.049
198.397 289.854
204.16 290.726
211.059 291.332
219.528 290.664
224.617 293.389
232.321 294.367
239.863 295.052
246.263 296.263
254.744 296.625
263.465 296.977
270.321 299.564
278.87 299.87
288.179 300.708
297.454 302.856
306.573 305.072
316.08 305.735
306.621 287.025
320.276 291.397
347.254 309.256
359.289 311.467
370.062 313.108
382.833 314.183
394.335 315.075
407.291 318.032
421.098 318.943
435.891 322.543
452.146 324.003
466.623 326.922
485.279 328.482
503.468 331.857
522.312 336.365
544.763 338.756
568.063 344.286
591.052 347.723
616.875 351.012
643.087 354.865
675.87 361.024
705.295 367.398
738.98 370.709
775.884 378.424
815.977 382.666
861.585 391.229
910.256 399.338
961.895 405.826
1017.28 415.208
1035.51 405.291
1032.96 387.493
1038.45 372.524
1041.45 357.965
1040.77 341.936
1043.45 326.187
1047.58 310.928
1051.97 295.756
1051.81 281.217
1054.84 267.589
1055.09 250.87
1057.25 235.9
1057.61 219.984
1060.51 205.544
1064.75 191.039
1065.23 176.467
1069.81 161.972
1068.44 145.112
1071.06 130.621
1072.84 115.127
1076.44 101.872
1080.24 87.0924
1077.94 70.6517
1081.53 56.385
1083.71 41.3952
1084.93 26.3374
1087.95 10.6812
1091.99 -4.45979
1094.81 -20.2951
1098.43 -35.364
1097.1 -50.2986
1097.97 -66.8468
1103.73 -81.7114
1102.21 -97.342
1106.81 -112.367
1106.74 -129.15
1108.71 -143.819
1111.22 -160.505
1111.79 -176.708
1113.12 -193.149
1119.23 -209.963
1122.45 -227.405
1124.19 -243.449
1128.77 -261.884
1128.24 -278.042
1130.88 -296.09
1134.76 -314.356
1105.11 -321.775
1070.08 -328.115
1030.36 -333.551
989.724 -335.369
957.121 -340.1
923.043 -344.542
890.857 -347.546
861.672 -349.223
831.984 -351.016
804.231 -354.138
780.75 -357.604
753.433 -359.369
733.743 -361.587
713.722 -364.146
685.399 -362.272
666.51 -365.191
644.986 -366.314
629.509 -370.114
610.517 -370.704
593.989 -373.201
577.402 -373.181
560.722 -374.889
544.447 -377.471
530.398 -377.464
514.196 -378.53
501.315 -379.486
487.591 -380.523
473.414 -382.297
461.963 -382.087
450.368 -384.23
154.434 -151.017
151.966 -152.796
145.522 -156.223
145.65 -156.787
144.553 -162.848
146.196 -166.067
148.973 -174.906
145.794 -172.03
149.652 -180.539
148.631 -187.801
149.939 -193.761
154.073 -200.675
154.46 -206.967
153.596 -215.334
158.109 -222.555
159.663 -230.017
159.624 -237.913
160.396 -246.988
161.223 -255.365
163.041 -263.956
164.092 -273.268
165.923 -283.807
167.597 -293.234
169.414 -304.265
169.934 -317.085
171.101 -330.879
173.947 -344.865
176.233 -359.085
177.43 -374.882
181.822 -392.149
183.795 -411.302
380.395 -935.628
364.613 -937.6
353.081 -942.804
338.588 -944.653
323.316 -947.348
311.947 -952.994
297.649 -954.937
284.605 -958.906
269.186 -960.492
256.591 -963.933
243.306 -966.856
228.987 -967.778
214.978 -970.986
199.893 -971.652
187.912 -978.113
174.408 -982.896
159.773 -986.141
146.001 -989.79
133.569 -991.544
118.671 -993.437
106.291 -1000.87
92.0735 -1002.03
76.5756 -1004.59
63.2972 -1007.76
71.9253 -2313.13
40.1973 -2302.9
7.5632 -2304.99
-25.9126 -2316.11
-57.6104 -2320.79
-89.8866 -2319.76
-124.104 -2331.45
-157.182 -2330.2
-189.832 -2346.58
-222.44 -2330.16
-257.824 -2354.17
-291.652 -2354.25
-330.183 -2392.07
-273.828 -1769.44
-282.964 -1663.1
-293.28 -1589.67
-305.169 -1529.86
-314.004 -1455.77
-321.292 -1398.57
-328.8 -1337.43
-336.95 -1291.26
-344.952 -1237.31
-350.481 -1191.52
-357.53 -1152.57
-363.39 -1116.34
-367.559 -1074.1
-940.554 -2482.55
-977.015 -2474.34
-1020.92 -2481.98
-1064.1 -2488
-1114.53 -2506.92
-1129.96 -2451.08
-1139.03 -2376.38
-1151.51 -2319.1
-1163.84 -2262.73
-1169.47 -2196.58
-1179.9 -2143.75
-1181.65 -2074
-1198.46 -2037.11
-335.795 -527.723
-338.456 -514.389
-338.36 -495.795
-340.64 -484.789
-341.102 -470.021
-341.589 -460.05
-344.129 -448.737
-344.669 -435.004
-347.131 -426.292
-347.329 -413.476
-348.419 -403.022
-350.42 -392.613
-351.606 -384.127
-355.779 -376.147
-354.405 -363.603
-355.675 -355.675
-356.442 -347.425
-357.069 -338.112
-358.156 -330.358
-359.336 -321.25
-359.895 -312.676
-361.339 -305.226
-363.384 -296.897
-364.307 -288.974
-365.564 -282.092
-365.499 -274.335
-366.047 -266.868
-367.702 -259.414
-368.73 -251.795
-369.577 -246.067
-370.783 -239.21
-370.889 -230.634
-372.591 -223.044
-373.966 -217.269
-374.219 -210.784
-376.354 -203.817
-376.657 -196.861
-376.711 -191.298
-378.113 -185.694
-379.063 -178.527
-379.092 -172.515
-379.626 -167.657
-381.285 -160.011
-382 -154.338
-382.415 -149.913
-382.863 -141.717
-384.288 -136.318
-384.333 -131.632
-385.207 -126.672
-386.37 -119.742
-386.954 -113.476
-387.745 -107.983
-389.152 -102.797
-389.135 -95.7825
-390.161 -90.413
-389.81 -86.3047
-391.151 -81.2457
-391.893 -73.6311
-392.159 -67.935
-393.858 -62.2683
-394.067 -57.5724
-394.772 -52.5195
-394.616 -47.7957
-395.82 -41.6023
-396.639 -35.7898
-396.616 -30.0166
-397.533 -23.8824
-398.774 -19.4824
-399.771 -13.5272
-399.877 -9.92641
-400.988 -3.06543
-401.742 2.51724
-401.911 8.4399
-403.273 13.533
-403.508 19.9325
-404.467 25.1776
-404.757 31.7414
-405.891 36.1819
-406.557 42.2861
-407.262 47.3019
-408.315 53.0743
-407.821 60.2654
-409.732 64.3235
-409.803 70.0709
-410.419 77.9204
-411.169 83.19
-412.074 89.824
-412.351 95.4337
-414.443 100.693
-414.725 106.777
-415.521 113.526
-415.735 121.05
-415.687 126.47
-416.636 133.494
-417.898 140.078
-418.583 146.561
-418.643 153.798
-419.772 158.644
-420.735 165.868
-422.046 172.664
-423.396 179.181
-420.051 184.416
-406.569 187.568
-397.208 189.858
-385.083 191.341
-375.714 193.248
-365.33 194.757
-354.827 197.316
-345.327 198.876
-337.758 199.448
-327.661 202.146
-320.421 202.413
-313.2 203.03
-305.437 204.812
-297.083 205.971
-290.008 207.335
-282.923 208.162
-275.417 209.432
-268.611 211.285
-261.957 213.198
-255.811 213.58
-249.775 216.049
-243.982 216.214
-236.56 217.719
-231.975 217.147
-225.095 219.999
-222.173 219.406
-214.786 221.448
-211.483 221.158
-205.204 222.596
-200.999 223.718
-195.854 224.932
-190.339 225.707
-185.203 227.689
-181.987 226.751
-176.215 228.746
-171.608 229.419
-168.016 229.279
-162.748 231.215
-157.808 230.688
-154.559 230.774
-148.104 232.898
-146.161 232.351
-140.797 233.891
-136.579 235.224
-131.723 236.261
-128.438 235.788
-125.349 235.747
-119.435 237.119
-115.426 237.152
-110.403 237.603
-109.327 237.825
-105.861 238.294
-102.34 239.284
-98.7831 239.963
-91.6879 240.623
-91.0112 240.613
-87.4177 241.41
-84.1203 241.52
-78.7545 243.06
-73.6096 243.622
-72.35 243.999
-66.3436 245.183
-64.6742 245.111
-59.5884 246.14
-57.3047 246.681
-54.3539 247.092
-49.2806 247.389
-46.0145 248.272
-44.1409 248.358
-38.441 249.304
-36.4725 250.105
-32.7529 250.367
-28.891 252.352
-27.17 252.543
-20.165 252.697
-18.7546 253.307
-14.8695 253.314
-11.2175 253.752
-8.95997 254.592
-3.55699 255.725
-1.46596 255.996
3.28765 256.479
7.24609 257.898
10.7329 258.778
12.6503 258.941
17.2712 259.175
21.7754 260.341
24.4471 261.359
28.6864 261.934
33.7691 262.588
34.7526 263.972
37.8433 264.557
42.2197 265.16
