       2   0.150271    77.3125      331.5    72.8085    323.406  29
       3 -0.0369374    76.6406     332.25    76.7691    323.259  29
       4  0.0895336    75.6406     334.25     82.895    323.808  36
       5   0.138944     75.125      335.5    86.1266    324.257  33
       6  -0.122678      74.25     336.25    91.2719    323.626  32
       7  0.0944036    73.3906     338.25    96.6871    324.137  28
       8  0.0458356    72.5625        340    101.886    324.375  30
       9  -0.106229    71.5625     341.25    107.927    323.733  30
      10   0.237174    71.0938        343    111.139    324.495  29
      11  0.0201622    70.2031        345    116.847     324.61  33
      12   0.117976    69.4688     347.25    121.787    325.193  34
      13  -0.143543    68.3906     348.75    128.436    324.239  25
      14   0.201206    67.8906     350.75    132.014    324.958  24
      15  -0.133747    66.8281      352.5    138.705    324.063  26
      16   0.136705    66.0312      355.5    144.418    324.844  25
      17   0.276295    65.5469        358    148.194    325.887  28
      18  0.0232295    64.5781        361     154.97    326.045  31
      19  -0.150992    63.6875     362.75    160.795    325.165  29
      20 -0.000282126    62.8281      365.5     166.91    325.164  29
      21    0.31551    62.2812        369    171.634    326.654  30
      22  -0.106933    61.3281      371.5    178.243    325.947  28
      23  0.0169244    60.5312      374.5    184.235    326.049  27
      24 -0.0140511    59.8438        377     189.39    325.976  24
      25   0.222653    59.1562     381.25    195.466    327.329  25
      26  -0.186339    58.2656      383.5    201.714    326.165  23
      27 -0.0408975    57.4219     386.75    208.245    325.898  21
      28 -0.0063424    56.6719        390    214.279     325.86  23
      29   0.189095         56      394.5    220.602    327.055  24
      30  0.0063411    55.2188     398.25     227.18    327.097  23
      31   0.065607    54.4219     402.75    234.325    327.566  25
      32   0.139882    53.6875     407.75    241.465    328.565  21
      33 -0.0476004    52.6562     412.75    250.372    328.141  24
      35    1.17951    50.5469     1450.5    921.715       1120  21
      37   -3.66561      49.75     1436.5    928.157    1096.38  25
      39  0.0409161    48.8906    1456.75    957.811     1097.6  25
      41 -0.0608364    48.0781       1473    984.136       1096  24
      42   0.117442    47.2656    1497.25    1016.03    1099.74  25
      43   -0.12547    46.4531    1512.75    1042.21    1096.46  23
      44   0.109833     45.625    1539.25    1076.48    1100.22  20
      45  0.0041782    44.8125    1561.25    1107.58    1100.35  19
      46 -0.00552978    44.0625       1582     1136.8    1100.19  24
      47 -0.0540251    43.2031     1604.5    1169.57    1098.42  24
      48   0.183365    42.3906    1640.75     1211.8    1106.16  17
      49  0.0370793    41.6094    1667.75    1246.96    1107.47  22
      50 -0.00366036    40.8125    1694.25     1282.3    1107.34  23
      51  -0.139648         40    1715.75    1314.34    1102.86  21
      52   0.898437    38.6875    1023.25    798.715    639.605  22
      53   -13.9294    37.9219       1014    799.893    623.191  25
      54   -12.8965    37.0938     1004.5    801.239    605.835  26
      55    8.87578    36.3125     991.75    799.151    587.303  26
      56    50.3172    35.4062        980    798.763    567.783  24
      57    81.3098    34.6094     970.25    798.558    551.081  25
      58    103.872    33.7969     960.75    798.397    534.417  30
      59    -101.97    32.9844        952    798.556    518.279  27
      60   -76.3328    32.1562      943.5    798.767    502.159  29
      61    59.6505    31.2031      933.5    798.456    483.622  29
      62    85.4101       30.5      926.5    798.299    470.234  29
      63   -48.4329    29.6562        919     798.62    454.717  33
      64    785.484    28.7344     910.75    798.598    437.843  27
      65   -52.6675         28     904.75    798.847    424.754  32
      66    8.65214    27.1562     895.75    797.007    408.837  34
      67   -41.1419    26.3438     889.75    797.348    394.832  28
      68   -2.74932    25.4062     888.25    802.346    381.089  15
      69     -1.626    24.7031      889.5    808.098    371.737  28
      70 -0.0986782    23.8438        913    835.077    369.075  14
      71  0.0297666    23.0625     944.75    869.244    370.092  16
      72 -0.0261582    22.2656      974.5    901.839    369.239  17
      73  -0.024315       21.5    1005.25    935.302    368.425  13
      74 -0.0243093      20.75     1037.5    970.203    367.577  15
      75  -0.075438    19.8906       1072    1008.05    364.722  16
      76 -0.0633998    19.0938     1107.5    1046.57     362.28  15
      77 -0.00560423    18.3281    1151.25    1092.85     362.02  14
      78 -0.0204939    17.5625     1196.5    1140.73    361.039  14
      79  0.0433624    16.7656    1261.75    1208.12    363.961  16
      80  -0.132684    15.9531    1302.75    1252.58    358.062  14
      81 -0.0309433    15.2031     1358.5    1310.96    356.256  14
      82  0.0646779    14.5938     1433.5    1387.25     361.19  11
      83 -0.0396141    13.8281    1499.75    1456.28    358.455  12
      84 -0.0310362    13.0625    1575.25    1534.49    356.028  13
      85 -0.0121794      12.25    1672.25    1634.17    354.814  13
      86 -0.00885294    11.5156    1772.75    1737.07    353.903  11
      87   -0.63939    10.7031    1799.25    1767.95    334.157  30
      88    10.7422      9.875       1792    1765.45    307.327  29
      89   -3.32259     9.0625    1795.25    1772.84    282.773  26
      90    3.79133       8.25    1784.25    1765.79    256.027  35
      91    21.9053    7.42188     1779.5    1764.59    229.865  27
      92    13.5948    6.60938     1774.5    1762.71    204.244  32
      93   -11.3507    5.82812       1774    1764.83     180.14  34
      94    16.5275          5       1770    1763.26    154.266  33
      95   -7.58827    4.20312    1771.25    1766.49     129.82  31
      96   -6.81576    3.39062    1773.25    1770.15    104.875  36
      97    4.78471     2.5625     1766.5    1764.73    78.9787  35
      98   -3.45521       1.75    1772.75    1771.92    54.1371  46
      99    2.25814    0.90625     1760.5    1760.28    27.8447  41
     100   -3.44375      0.125    1767.25    1767.25    3.85554  40
     101    203.717    359.312    1767.25    1767.12    -21.205  39
     102    8.20661    358.438     1764.5    1763.84   -48.1133  29
     103   -4.37482    357.672    1770.75    1769.29   -71.9319  34
     104    36.6328    356.875    1771.25    1768.62   -96.5588  33
     105    305.907    356.047    1772.75    1768.53   -122.214  36
     106   -2.17837    355.234    1786.75    1780.57   -148.443  23
     107 -0.0444333    354.078     1175.5    1169.23   -121.279  10
     108  0.0808743    353.203     1086.5    1078.86   -128.587  15
     109  0.0953346    352.375    1018.75    1009.74   -135.177  11
     110  0.0716893    351.391        941    930.397   -140.865  14
     111  0.0682359    350.438      875.5    863.335   -145.441  16
     112  0.0648543    349.578     823.25    809.668   -148.922  13
     113  0.0586283    348.609     770.25    755.079   -152.122  13
     114  0.0701851    347.766     731.25    714.643    -154.96  14
     115  0.0621875    346.906      694.5    676.443   -157.336  15
     116  0.0789619    345.953        660    640.264   -160.192  13
     117  0.0587057    345.141      631.5    610.381   -161.947  13
     118  0.0493376        344      594.5     571.47   -163.866  18
     119   -3.61367    343.266     599.25    573.872   -172.545  20
     120  -0.348334    341.891       1351    1284.08   -419.934  31
     121    14.6408        341     1356.5     1282.6   -441.633  32
     123    143.419    340.234    1362.75    1282.46   -460.846  34
     125   -4.90554    339.438     1374.5    1286.93   -482.764  33
     126     9.8243    338.594       1380     1284.8    -503.67  27
     127   -7.25675    337.812    1390.75    1287.77   -525.201  30
     128   -54.8284    336.969    1399.75    1288.18   -547.629  33
     129   -21.6597    336.156     1409.5     1289.2   -569.782  29
     130   -31.7075    335.328     1419.5    1289.92   -592.529  29
