       2    2.38098    78.8125     372.25    72.2241    365.176  12
       3    3.05507    78.2969        402     81.542    393.643  11
       7    3.73443    75.5156       2608    652.302    2525.11  13
      10    4.11059     73.875     863.25    239.754    829.288  36
      11  -0.691538    73.0625     859.25    250.324    821.978  36
      12   -0.65241    72.2344     855.75     261.11    814.942  38
      13  -0.531356    71.3594      853.5    272.805    808.727  35
      14  -0.416142    70.5469     852.75    283.996     804.07  40
      15  -0.625739    69.6875        850    295.069    797.141  33
      16   -0.66416     68.875     847.25    305.352    790.312  36
      17  -0.419447    68.0938        847    316.006    785.843  38
      18  -0.433798    67.2188     846.75    327.873    780.695  38
      19  -0.647911    66.3281      844.5    339.065    773.444  32
      20  -0.373809    65.5156     845.25     350.31     769.24  40
      21  -0.632092    64.7344     843.75    360.125    763.036  42
      22  -0.667233    63.8906        842    370.552    756.079  36
      23  -0.577214    63.0469     841.25    381.306    749.871  43
      24  -0.591733    62.4688     840.75    388.622    745.543  46
      25  -0.318504     61.625        843    400.628    741.719  44
      26  -0.898896      60.75        840    410.442    732.897  43
      27  -0.664492    60.0156     839.25    419.427    726.926  40
      28  -0.267165    59.0938        843    432.994    723.301  38
      29  -0.787592      58.25      841.5    442.809    715.571  44
      30  -0.561873    57.5469        842    451.825    710.505  45
      31  -0.354968    56.6875        845    464.078    706.156  39
      32   -0.60873     55.875      845.5    474.326    699.918  38
      33   -0.71723    54.9688     845.25    485.193    692.124  35
      34  -0.609122      54.25        846    494.275    686.592  35
      35   -0.34726    53.4219     849.75    506.382    682.388  37
      36  -0.635447    52.5781     850.75    516.983    675.651  37
      37   -0.54541      51.75     852.75    527.932    669.679  36
      38  -0.473876    50.9688      855.5    538.746    664.555  34
      39  -0.543378    50.1875     857.75    549.198    658.875  32
      40  -0.384076    49.3281     862.25    561.951    653.977  31
      41  -0.643871    48.5312        864    572.151     647.41  33
      42  -0.533823    47.6562     867.25     584.16    640.999  39
      43  -0.578596    46.9219     869.75    594.035    635.285  34
      44  -0.450263    45.9844     874.75    607.824    629.077  33
      45  -0.742608    45.2656     876.25    616.723    622.468  34
      46  -0.206788    44.4531      884.5    631.377    619.438  27
      47  -0.881539    43.6406      885.5    640.821    611.113  28
      48  -0.464404    42.7969     890.75    653.603    605.177  33
      49  -0.472167    42.0156     895.75    665.508    599.555  33
      50  -0.766489    41.1094      898.5     676.98    590.762  29
      51  -0.385314    40.2812      905.5    690.788    585.442  28
      52   -0.42006    39.5781     911.25    702.352    580.585  32
      53  -0.429111    38.8281      917.5     714.76     575.26  36
      54  -0.625364    37.9531      922.5    727.404    567.353  32
      55  -0.703711    37.1094     926.75    739.069    559.144  26
      56   -0.39539    36.3125     934.75    753.221    553.549  29
      57  -0.585935    35.5469     940.25    765.025    546.632  28
      58  -0.418241    34.6562      949.5    781.038    539.935  29
      59  -0.762099    33.8438        954    792.354    531.311  34
      60  -0.525222    33.1094     960.75    804.752    524.799  27
      61  -0.676247    32.3125      966.5    816.833     516.63  23
      62  -0.244854    31.4844     980.25     835.94    511.951  28
      63  -0.370554    30.7188     990.75    851.733    506.099  29
      64   -1.30175    29.8125     992.75    861.366    493.559  25
      65  -0.325644    29.0312    1005.25    878.946    487.834  26
      66  -0.587532    28.2031       1014    893.616    479.215  25
      67  -0.651818    27.4688    1021.25    906.117    471.067  24
      68    0.46214      26.25    1881.25    1687.24    832.056  15
      69    2.25613    25.4375       1850    1670.65    794.624  19
      71    1.98453    24.5938    1815.75    1651.03    755.682  19
      72    1.65406      23.75     1777.5    1626.97    715.882  19
      73     1.6818    22.9062    1741.75     1604.4    677.932  21
      74    1.82817    22.0781    1710.75     1585.3     643.02  21
      75     2.0916    21.2344    1683.75    1569.43    609.827  15
      76    1.78414    20.4531     1656.5    1552.07    578.849  20
      77    1.59143    19.6406     1626.5    1531.87    546.698  21
      78    1.51921    18.7969     1595.5    1510.41    514.093  23
      79    2.05725    17.9062     1571.5    1495.38    483.174  21
      80    2.09338    17.1406       1552    1483.07    457.402  21
      81    1.42409    16.3125    1523.75    1462.41    427.985  20
      82     1.6423    15.4531    1499.25    1445.05    399.475  23
      83    1.42512    14.8281    1479.75    1430.47    378.698  22
      84    1.64231    13.9531    1456.75    1413.77    351.263  19
      85    2.94413     13.125     1443.5    1405.79    327.785  22
      86    1.85061    12.3125    1425.75    1392.96    304.032  24
      87    1.45627    11.4531     1403.5    1375.55    278.688  28
      88    2.22397    10.6406     1389.5    1365.61    256.569  20
      89    3.07321     9.8125    1378.75    1358.58    234.973  25
      90     2.0609    9.03125     1365.5    1348.57    214.347  21
      91    1.89676     8.1875    1350.75    1336.98    192.364  25
      92    1.34773    7.39062     1332.5    1321.43    171.404  32
