-205.709 -395.163
-218.16 -409.231
-239.644 -435.407
-257.53 -457.21
-272.151 -468.43
-299.598 -499.839
-327.269 -532.759
-358.522 -569.258
-393.999 -605.616
-435.788 -654.129
-485.543 -711.033
-768.28 -1072.77
-781.917 -1057.9
-795.951 -1046.12
-809.483 -1033.78
-836.646 -1038.39
-1430.25 -1744.69
-1450.64 -1719.27
-1481.46 -1707.05
-1503.81 -1683.04
-1526.74 -1658.86
-1550.38 -1636.45
-1574.39 -1616.16
-1596.52 -1592.18
-1611.95 -1562.58
-1639.53 -1545.66
-1664.18 -1522.43
-1686.13 -1499.96
-1706.15 -1473.33
-1730.67 -1453.8
-1750.72 -1428
-1774.11 -1404.08
-1791.09 -1377.44
-1815.02 -1354.55
-1839.87 -1332.14
-1859.34 -1305.7
-1880.62 -1281.96
-1532.31 -1008.22
-1427.02 -909.111
-1341.32 -825.994
-1266.77 -754.128
-1203.64 -692.737
-1152.18 -639.481
-1098.78 -588.073
-1109.99 -573.2
-1115.75 -557.436
-1131.57 -543.906
-1136.92 -527.887
-1152.16 -513.722
-1162.32 -500.502
-1177.09 -486.074
-1192.95 -472.179
-1214.92 -462.572
-1219.48 -444.602
-1234.39 -428.799
-1245.44 -412.567
-1261.59 -400.054
-1274.29 -383.517
-1286.61 -368.176
-696.828 -178.189
-681.057 -163.897
-666.117 -150.922
-648.58 -135.094
-633.395 -123.12
-618.556 -109.937
-603.714 -98.8295
-589.748 -87.8123
-579.332 -77.5566
-566.92 -66.0061
-557.974 -55.7228
-547.512 -46.6977
-537.448 -37.4312
-527.924 -29.5433
-518.31 -21.3521
-508.303 -14.1449
-501.45 -7.10706
-492.749 1.21261
-484.181 8.18936
-477.49 15.7649
-470.244 21.8142
-463.959 27.1092
-456.656 35.0656
-450.646 40.9169
-442.407 47.9671
-437.361 52.4928
-430.402 59.5319
-425.047 63.4024
-417.863 70.3911
-413.459 73.8344
-406.733 79.8642
-401.133 84.8098
-395.4 91.06
-390.086 93.99
-385.404 99.3351
-380.381 104.596
-375.318 108.728
-371.754 114.544
-364.935 118.687
-361.284 121.761
-356.45 126.555
-352.619 130.522
-347.027 135.384
-342.983 138.79
-339.366 142.963
-334.837 145.918
-331.141 149.927
-325.903 154.687
-321.623 158.935
-319.111 161.719
-314.571 165.069
-309.393 169.956
-306.148 173.21
-301.744 175.859
-298.588 178.744
-294.433 184.097
-289.541 187.133
-287.217 189.32
-283.781 193.104
-279.784 196.249
-275.781 200.139
-272.149 203.801
-268.666 206.736
-264.212 210.397
-260.17 214.59
-258.775 216.661
-254.371 219.908
-250.116 223.237
-245.995 227.77
-242.883 230.359
-239.145 234.237
-236.977 236.077
-232.146 240.134
-229.422 243.082
-226.353 245.942
-221.528 249.294
-218.092 252.966
-215.223 256.065
-211.373 259.575
-208.016 261.953
-205.533 264.856
-201.388 267.708
-198.901 272.043
-188.512 266.275
-191.107 277.574
-186.555 281.853
-183.489 284.752
-180.276 287.977
-175.399 291.556
-173.071 293.816
-168.409 297.662
-163.709 301.126
-161.982 304.043
-158.247 306.848
-155.054 310.99
-150.461 314.346
-147.678 317.594
-141.127 321.924
-139.709 324.448
-134.864 328.115
-131.566 331.604
-126.452 336.26
-122.719 339.767
-118.908 343.501
-112.733 346.629
-108.164 350.699
-104.362 354.456
-101.27 357.95
-95.1837 361.944
-90.8087 365.9
-88.0061 369.669
-82.9902 373.388
-77.1116 378.474
-72.4511 382.193
-67.438 386.156
-64.3844 389.971
-59.4104 395.311
-54.0267 398.605
-49.6192 403.208
-44.0261 407.126
-39.4319 411.867
-32.3026 416.248
-28.6503 421.277
-22.503 427.158
-16.4512 430.686
-11.3019 431.602
-2.31664 424.744
2.73906 418.491
9.99848 411.879
16.1703 405.928
21.8467 400.154
27.8411 393.516
33.7792 388.534
38.9825 385.032
43.2512 377.782
47.0752 373.293
53.5363 367.117
59.0911 362.212
62.59 357.817
