167.546 805.51
177.908 804.565
189.92 803.613
202.099 802.184
212.864 799.653
226.031 798.111
237.678 797.59
239.362 759.159
261.276 793.07
272.256 790.69
283.343 789.176
296.204 787.646
308.318 784.595
320.834 781.182
332.912 780.735
344.537 778.409
356.37 776.366
369.374 773.866
383.383 773.167
394.173 769.969
403.288 770.6
417.242 769.966
428.851 765.28
443.963 765.586
456.077 762.804
469.944 760.812
482.826 758.34
496.756 755.879
509.268 753.247
525.063 754.235
538.705 751.33
554.653 750.855
567.714 747.003
582.864 743.52
598.08 742.284
614.14 738.832
627.862 736.758
645.016 733.481
660.426 731.47
677.422 730.83
695.654 729.472
712.231 725.959
728.53 721.019
746.905 720.097
764.363 715.513
779.926 711.935
801.363 710.157
817.417 703.556
836.711 701.308
859.182 700.809
877.06 694.526
896.57 691.076
921.927 691.181
934.078 680.205
929.006 654.66
928.043 636.337
923.486 612.692
920.195 592.598
914.239 570.24
912.626 550.397
906.667 529.084
902.994 510.889
896.149 491.327
894.43 471.829
891.055 455.546
889.235 439.124
883.302 419.836
878.593 402.136
877.344 386.611
873.66 370.566
867.597 351.908
864.953 336.904
862.47 321.66
856.554 307.271
854.049 291.73
196.874 48.4592
197.7 41.4593
196.114 39.232
197.452 37.5989
207.12 37.5699
215.027 37.3711
200.672 33.8061
223.307 33.1244
241.387 33.8576
230.855 31.5462
264.025 30.2278
252.616 28.7819
278.213 26.7889
290.313 26.2769
297.886 22.7086
317.766 21.6108
334.487 18.536
353.65 15.7306
373.04 12.5176
397.398 8.99658
427.725 4.66594
454.5 -0.372828
487.485 -3.8543
536.126 -11.5485
587.236 -17.6237
643.204 -26.4972
728.77 -37.7979
1354.11 -112.138
1451.54 -139.767
1669.02 -180.488
2287.04 -340.535
2281.58 -372.234
2281.38 -406.13
2268.88 -435.234
2272.4 -468.772
2264.69 -500.12
2257.6 -532.261
2249.75 -563.512
2242.25 -595.57
2244.34 -629.673
2237.65 -662.821
2228.74 -694.688
2219.58 -725.856
2212.07 -756.971
2214.53 -793.048
2191.82 -820.185
2191.16 -854.826
1685.78 -688.607
1586.95 -676.172
1510 -668.854
1422.24 -654.245
1353.57 -646.985
1285.89 -638.072
1228.92 -631.659
1178.4 -627.382
1125.46 -620.648
1089.42 -623.056
1032.91 -610.326
1677.39 -1041.16
1652.49 -1064.18
1654.49 -1097.66
1652.58 -1130.48
1651.59 -1165.2
1647.6 -1195.69
1638.76 -1225.82
1633.83 -1257.95
1620.74 -1284.86
1628.24 -1327.39
604.868 -523.196
597.072 -530.572
594.281 -543.376
592.321 -556.888
590.09 -570.46
588 -585.44
588.115 -599.767
584.203 -612.938
581.059 -628.234
578.27 -643.295
577.073 -658.397
577.171 -676.162
571.593 -690.323
570.55 -707.318
567.395 -724.198
561.409 -739.549
563.263 -760.345
558.999 -777.385
555.98 -799.117
552.617 -816.887
552.218 -840.289
546.837 -858.362
542.858 -878.859
536.873 -896.836
535.013 -922.018
529.869 -942.518
526.996 -968.106
522.91 -991.285
517.871 -1015.02
514.824 -1043.96
508.27 -1069.35
504.143 -1097.5
497.909 -1128.27
494.429 -1158.67
489.91 -1194.7
482.615 -1226.19
478.76 -1265.73
642.507 -1835.02
614.54 -1836.67
585.133 -1829.72
139.212 -504.651
130.238 -504.717
123.725 -503.264
116.506 -502.162
107.289 -501.4
101.047 -500.145
94.0816 -500.738
85.5476 -499.477
78.2815 -498.643
69.4917 -497.419
63.7286 -497.686
55.9799 -496.102
48.6175 -496.375
41.6665 -496.505
35.1523 -495.003
27.8377 -494.968
18.9798 -493.385
13.4522 -493.317
4.96069 -491.725
-1.20708 -490.499
-7.89275 -490.436
-13.8882 -489.553
-21.4773 -488.778
-27.6429 -489.22
-34.2822 -488.298
-41.3771 -488.25
-49.1545 -485.518
-55.3564 -485.857
-63.2318 -485.399
-69.8066 -484.244
-77.7629 -485.816
-83.505 -483.593
-89.4776 -482.778
-97.5446 -481.468
-103.924 -481.155
-110.473 -479.694
-118.509 -480.347
-124.983 -478.962
-131.115 -478.356
-138.963 -478.219
-146.41 -477.038
-153.386 -476.942
-161.23 -475.404
-168.21 -473.775
-175.608 -474.017
-183.342 -473.761
-189.963 -472.762
-197.513 -471.014
-205.167 -470.459
-213.06 -470.233
-221.242 -469.758
-228.138 -468.395
-235.711 -468.272
-244.477 -467.144
-251.258 -466.09
-258.682 -464.588
-266.605 -464.992
-274.699 -463.457
-284.728 -462.656
-291.52 -463.14
-300.619 -462.364
-309.944 -459.788
-318.301 -460.44
-313.922 -440.606
-312.152 -423.053
-308.6 -406.979
-305.103 -387.884
-303.247 -375.939
-301.299 -360.068
-298.246 -348.24
-295.46 -335.429
-294.938 -323.814
-292.482 -310.07
-291.237 -298.796
-287.808 -289.542
-286.363 -278.203
-285.337 -269.152
-284.077 -258.744
-282.391 -249.013
-281.205 -241.235
-279.918 -232.293
-279.404 -224.623
-276.494 -216.628
-276.131 -208.904
-274.024 -202.538
-274.226 -194.587
-273.198 -189.524
-272.853 -183.827
